Date,Open,High,Low,Volume,Market Cap,Year,Month,Day,Weekday,WeekOfYear,Quarter,DayOfYear,IsWeekend,IsStartOfMonth,IsEndOfMonth,Close
2013-10-31,0.11893570969290262,0.11602106890027801,0.12501523775587708,0.08673624890327745,0.08813422481656508,0.0,0.8181818181818182,0.9999999999999999,0.5,0.826923076923077,1.0,0.8301369863013699,0.0,0.0,1.0,917.59
2013-11-01,0.1226216027748345,0.11732677224803033,0.12809092017291335,0.08673624890327745,0.09086022672531599,0.0,0.9090909090909091,0.0,0.6666666666666666,0.826923076923077,1.0,0.8328767123287671,0.0,1.0,0.0,901.54
2013-11-02,0.12435134621131849,0.1183127115106188,0.12764082030700563,0.08673624890327745,0.09217156554674336,0.0,0.9090909090909091,0.03333333333333333,0.8333333333333333,0.826923076923077,1.0,0.8356164383561644,1.0,0.0,0.0,892.69
2013-11-03,0.12451435868177249,0.12478793423518646,0.1298350571533059,0.08673624890327745,0.0923468870404715,0.0,0.9090909090909091,0.06666666666666668,1.0,0.826923076923077,1.0,0.8383561643835616,1.0,0.0,0.0,921.01
2013-11-04,0.13236612600863965,0.1389641420107831,0.13916525229035193,0.08673624890327745,0.09809292533805034,0.0,0.9090909090909091,0.1,0.0,0.8461538461538461,1.0,0.8410958904109589,0.0,0.0,0.0,924.67
2013-11-05,0.14554296737033715,0.15641793165930912,0.15068030719315845,0.08673624890327745,0.10770592924651054,0.0,0.9090909090909091,0.13333333333333333,0.16666666666666666,0.8461538461538461,1.0,0.8438356164383561,0.0,0.0,0.0,921.79
2013-11-06,0.15964354606460726,0.16737873391186942,0.1680841686749247,0.08673624890327745,0.11798999128613705,0.0,0.9090909090909091,0.16666666666666669,0.3333333333333333,0.8461538461538461,1.0,0.8465753424657534,0.0,0.0,0.0,895.03
2013-11-07,0.1749486057905652,0.20394730998463356,0.18380953274007672,0.08673624890327745,0.12915175998872225,0.0,0.9090909090909091,0.2,0.5,0.8461538461538461,1.0,0.8493150684931507,0.0,0.0,0.0,899.07
2013-11-08,0.2077050561034586,0.2345824858104687,0.21698564368969364,0.08673624890327745,0.15298229280393202,0.0,0.9090909090909091,0.23333333333333334,0.6666666666666666,0.8461538461538461,1.0,0.852054794520548,0.0,0.0,0.0,886.62
2013-11-09,0.24459115566785303,0.26314807741843793,0.23834663315923216,0.08673624890327745,0.1798207708704712,0.0,0.9090909090909091,0.26666666666666666,0.8333333333333333,0.8461538461538461,1.0,0.8547945205479452,1.0,0.0,0.0,907.94
2013-11-10,0.25386475398701336,0.24527681799205914,0.19852217210693618,0.08673624890327745,0.1866253332963271,0.0,0.9090909090909091,0.3,1.0,0.8461538461538461,1.0,0.8575342465753425,1.0,0.0,0.0,831.53
2013-11-11,0.23266407657963614,0.24578311112690188,0.23091060829121457,0.08673624890327745,0.17130256450278356,0.0,0.9090909090909091,0.3333333333333333,0.0,0.8653846153846154,1.0,0.8602739726027397,0.0,0.0,0.0,821.8
2013-11-12,0.24864835493248563,0.2560333265235426,0.25999831212550284,0.08673624890327745,0.18300513680984679,0.0,0.9090909090909091,0.3666666666666667,0.16666666666666666,0.8653846153846154,1.0,0.863013698630137,0.0,0.0,0.0,818.41
2013-11-13,0.2648680957426577,0.30154641464519505,0.2759393490430689,0.08673624890327745,0.19489512174813664,0.0,0.9090909090909091,0.4,0.3333333333333333,0.8653846153846154,1.0,0.8657534246575342,0.0,0.0,0.0,823.98
2013-11-14,0.30601968828393156,0.3120719824485046,0.3091248370732256,0.08673624890327745,0.22491411857393828,0.0,0.9090909090909091,0.43333333333333335,0.5,0.8653846153846154,1.0,0.8684931506849315,0.0,0.0,0.0,804.83
2013-11-15,0.31779281115005303,0.3227219029516001,0.3099875284828821,0.08673624890327745,0.23358346416035708,0.0,0.9090909090909091,0.4666666666666667,0.6666666666666666,0.8653846153846154,1.0,0.8712328767123287,0.0,0.0,0.0,777.76
2013-11-16,0.31586383024968073,0.3337093522112574,0.3282353272132254,0.08673624890327745,0.2322748733247248,0.0,0.9090909090909091,0.5,0.8333333333333333,0.8653846153846154,1.0,0.873972602739726,1.0,0.0,0.0,907.68
2013-11-17,0.33730902636273896,0.3784052654486023,0.3513685849047757,0.08673624890327745,0.2480043440159449,0.0,0.9090909090909091,0.5333333333333333,1.0,0.8653846153846154,1.0,0.8767123287671234,1.0,0.0,0.0,902.83
2013-11-18,0.3876798797330218,0.558894326852189,0.4026612154571795,0.08673624890327745,0.28481471293578586,0.0,0.9090909090909091,0.5666666666666667,0.0,0.8846153846153846,1.0,0.8794520547945206,0.0,0.0,0.0,911.2
2013-11-19,0.5834578567482634,0.649787268060009,0.3665125699764635,0.08673624890327745,0.4276028028355916,0.0,0.9090909090909091,0.6,0.16666666666666666,0.8846153846153846,1.0,0.8821917808219178,0.0,0.0,0.0,908.59
2013-11-20,0.4613977413716594,0.4664025652185497,0.3590671680279061,0.08673624890327745,0.3387741620086017,0.0,0.9090909090909091,0.6333333333333333,0.3333333333333333,0.8846153846153846,1.0,0.8849315068493151,0.0,0.0,0.0,902.2
2013-11-21,0.47619565118953827,0.5852038051926134,0.4798814737019775,0.08673624890327745,0.3496963063498532,0.0,0.9090909090909091,0.6666666666666666,0.5,0.8846153846153846,1.0,0.8876712328767123,0.0,0.0,0.0,1013.38
2013-11-22,0.5937004736417891,0.6273504880843466,0.5650628733250189,0.08673624890327745,0.43554008500619257,0.0,0.9090909090909091,0.7,0.6666666666666666,0.8846153846153846,1.0,0.8904109589041096,0.0,0.0,0.0,1154.73
2013-11-23,0.6368353845735866,0.6843040245863051,0.6621812964751554,0.08673624890327745,0.46719028619997255,0.0,0.9090909090909091,0.7333333333333333,0.8333333333333333,0.8846153846153846,1.0,0.8931506849315068,1.0,0.0,0.0,1043.84
2013-11-24,0.6585069868956086,0.6508975600223834,0.6163930121995818,0.08673624890327745,0.4831912578877497,0.0,0.9090909090909091,0.7666666666666667,1.0,0.8846153846153846,1.0,0.8958904109589041,1.0,0.0,0.0,1021.75
2013-11-25,0.6380308093569157,0.6538464954744498,0.6459870783830162,0.08673624890327745,0.46842248303050066,0.0,0.9090909090909091,0.8,0.0,0.9038461538461539,1.0,0.8986301369863013,0.0,0.0,0.0,998.33
2013-11-26,0.6676537977377491,0.7585337040228097,0.6894686008458126,0.08673624890327745,0.4902464366181198,0.0,0.9090909090909091,0.8333333333333334,0.16666666666666666,0.9038461538461539,1.0,0.9013698630136987,0.0,0.0,0.0,963.74
2013-11-27,0.7746262033490006,0.823747812724834,0.7746875087910129,0.08673624890327745,0.5685937100253942,0.0,0.9090909090909091,0.8666666666666667,0.3333333333333333,0.9038461538461539,1.0,0.904109589041096,0.0,0.0,0.0,961.24
2013-11-28,0.8466505465445884,0.8908982706092392,0.8407865495156737,0.08673624890327745,0.621470452694936,0.0,0.9090909090909091,0.9,0.5,0.9038461538461539,1.0,0.9068493150684932,0.0,0.0,0.0,973.5
2013-11-29,0.8816348339536862,0.9525505626959664,0.8768601783520718,0.08673624890327745,0.6473070151405774,0.0,0.9090909090909091,0.9333333333333333,0.6666666666666666,0.9038461538461539,1.0,0.9095890410958904,0.0,0.0,0.0,975.92
2013-11-30,0.9607502196140225,0.9606956645319452,0.976229100831747,0.08673624890327745,0.7054324106787828,0.0,0.9090909090909091,0.9666666666666667,0.8333333333333333,0.9038461538461539,1.0,0.9123287671232877,1.0,0.0,1.0,933.2
2013-12-01,0.9603426884378876,0.9402129984100617,0.6904250630608666,0.08673624890327745,0.7054104267924218,0.0,0.9999999999999999,0.0,1.0,0.9038461538461539,1.0,0.915068493150685,1.0,1.0,0.0,907.61
2013-12-02,0.7995942800735366,0.8712327793716635,0.8185066061532402,0.08673624890327745,0.5880164736252446,0.0,0.9999999999999999,0.03333333333333333,0.0,0.9230769230769231,1.0,0.9178082191780822,0.0,0.0,0.0,896.18
2013-12-03,0.8856105269830921,0.9072772976381868,0.886771752482582,0.08673624890327745,0.6512201469128166,0.0,0.9999999999999999,0.06666666666666668,0.16666666666666666,0.9230769230769231,1.0,0.9205479452054794,0.0,0.0,0.0,898.82
2013-12-04,0.9138479093650663,0.9606778998605471,0.9420496422643774,0.08673624890327745,0.6721982704727003,0.0,0.9999999999999999,0.1,0.3333333333333333,0.9230769230769231,1.0,0.9232876712328767,0.0,0.0,0.0,921.98
2013-12-05,0.9819056157796071,0.9591146087775239,0.7797792635240943,0.08673624890327745,0.7223380192903107,0.0,0.9999999999999999,0.13333333333333333,0.5,0.9230769230769231,1.0,0.9260273972602739,0.0,0.0,0.0,864.54
2013-12-06,0.8819699151429529,0.8596502136201736,0.7163339365921814,0.08673624890327745,0.6493295326857796,0.0,0.9999999999999999,0.16666666666666669,0.6666666666666666,0.9230769230769231,1.0,0.9287671232876713,0.0,0.0,0.0,834.28
2013-12-07,0.6944512366307134,0.6928932432072337,0.5388914415385914,0.08673624890327745,0.5120786341631244,0.0,0.9999999999999999,0.2,0.8333333333333333,0.9230769230769231,1.0,0.9315068493150686,1.0,0.0,0.0,800.88
2013-12-08,0.5694659530342959,0.6465896272083707,0.5676415704734488,0.08673624890327745,0.420584996712035,0.0,0.9999999999999999,0.23333333333333334,1.0,0.9230769230769231,1.0,0.9342465753424658,1.0,0.0,0.0,792.71
2013-12-09,0.656849693445993,0.7526624801257737,0.6708082105717206,0.08673624890327745,0.4849219393415111,0.0,0.9999999999999999,0.26666666666666666,0.0,0.9423076923076923,1.0,0.936986301369863,0.0,0.0,0.0,790.53
2013-12-10,0.7460718522744768,0.8195464679392092,0.7752876419455567,0.08673624890327745,0.5506383708401335,0.0,0.9999999999999999,0.3,0.16666666666666666,0.9423076923076923,1.0,0.9397260273972603,0.0,0.0,0.0,790.83
2013-12-11,0.8336910551434963,0.8234102839682722,0.7208161810901793,0.08673624890327745,0.6152435168832125,0.0,0.9999999999999999,0.3333333333333333,0.3333333333333333,0.9423076923076923,1.0,0.9424657534246575,0.0,0.0,0.0,784.91
2013-12-12,0.7374321913404153,0.7349066910634819,0.7308684114287858,0.08673624890327745,0.5447247054090528,0.0,0.9999999999999999,0.3666666666666667,0.5,0.9423076923076923,1.0,0.9452054794520548,0.0,0.0,0.0,778.09
2013-12-13,0.7303683176207424,0.7703027988239786,0.7450278030438002,0.08673624890327745,0.5397288672335395,0.0,0.9999999999999999,0.4,0.6666666666666666,0.9423076923076923,1.0,0.947945205479452,0.0,0.0,0.0,781.48
2013-12-14,0.7528912072884686,0.7373138040379097,0.7434430764325834,0.08673624890327745,0.5565025725269022,0.0,0.9999999999999999,0.43333333333333335,0.8333333333333333,0.9423076923076923,1.0,0.9506849315068493,1.0,0.0,0.0,780.56
2013-12-15,0.7306490613198575,0.7208903653304671,0.7121611357519949,0.08673624890327745,0.5403828878527761,0.0,0.9999999999999999,0.4666666666666667,1.0,0.9423076923076923,1.0,0.9534246575342465,1.0,0.0,0.0,780.09
2013-12-16,0.7352134104925693,0.7174173720721599,0.5651753982914959,0.08673624890327745,0.5439552693864216,0.0,0.9999999999999999,0.5,0.0,0.9615384615384616,1.0,0.9561643835616439,0.0,0.0,0.0,769.73
2013-12-17,0.5776709140471468,0.6042386505955606,0.5301332483144697,0.08673624890327745,0.4281985661559718,0.0,0.9999999999999999,0.5333333333333333,0.16666666666666666,0.9615384615384616,1.0,0.9589041095890412,0.0,0.0,0.0,774.65
2013-12-18,0.5521594624210975,0.5371681337324462,0.3328676049998593,0.08673624890327745,0.4096029462804501,0.0,0.9999999999999999,0.5666666666666667,0.3333333333333333,0.9615384615384616,1.0,0.9616438356164384,0.0,0.0,0.0,772.79
2013-12-19,0.40803832604305335,0.5619587326683424,0.41011599448627656,0.08673624890327745,0.3035818071249226,0.0,0.9999999999999999,0.6,0.5,0.9615384615384616,1.0,0.9643835616438357,0.0,0.0,0.0,770.81
2013-12-20,0.5666675722915024,0.5814376948562393,0.4967977269956771,0.08673624890327745,0.4206954657409985,0.0,0.9999999999999999,0.6333333333333333,0.6666666666666666,0.9615384615384616,1.0,0.9671232876712329,0.0,0.0,0.0,768.13
2013-12-21,0.4993615344907219,0.5149178828064627,0.4816443648434496,0.08673624890327745,0.3712245766659183,0.0,0.9999999999999999,0.6666666666666666,0.8333333333333333,0.9615384615384616,1.0,0.9698630136986301,1.0,0.0,0.0,764.22
2013-12-22,0.4829516124650202,0.52599415542311,0.4877113359526644,0.08673624890327745,0.35925435054241117,0.0,0.9999999999999999,0.7,1.0,0.9615384615384616,1.0,0.9726027397260274,1.0,0.0,0.0,758.7
2013-12-23,0.4931670606134702,0.5385804251085864,0.5115291205236161,0.08673624890327745,0.3669338716454307,0.0,0.9999999999999999,0.7333333333333333,0.0,0.9807692307692307,1.0,0.9753424657534246,0.0,0.0,0.0,773.87
2013-12-24,0.5468706133797013,0.5416714779318369,0.5440394587549112,0.08673624890327745,0.4067280035416041,0.0,0.9999999999999999,0.7666666666666667,0.16666666666666666,0.9807692307692307,1.0,0.9780821917808219,0.0,0.0,0.0,771.15
2013-12-25,0.5413915831227755,0.5401703631987067,0.547574618118395,0.08673624890327745,0.40283685565572575,0.0,0.9999999999999999,0.8,0.3333333333333333,0.9807692307692307,1.0,0.9808219178082191,0.0,0.0,0.0,777.94
2013-12-26,0.557357748978908,0.624596964017658,0.5798880376583555,0.08673624890327745,0.41478180030991785,0.0,0.9999999999999999,0.8333333333333334,0.5,0.9807692307692307,1.0,0.9835616438356165,0.0,0.0,0.0,756.77
2013-12-27,0.6292100234556832,0.6243837879608821,0.6077004585392384,0.08673624890327745,0.4680542529339557,0.0,0.9999999999999999,0.8666666666666667,0.6666666666666666,0.9807692307692307,1.0,0.9863013698630138,0.0,0.0,0.0,745.69
2013-12-28,0.6062977151085391,0.597337075757441,0.599964367093949,0.05843793437855635,0.4513069283042262,0.0,0.9999999999999999,0.9,0.8333333333333333,0.9807692307692307,1.0,0.989041095890411,1.0,0.0,0.0,735.6
2013-12-29,0.597304860488494,0.5987138377907854,0.608488133304577,0.03183946219069901,0.44480794189878675,0.0,0.9999999999999999,0.9333333333333333,1.0,0.9807692307692307,1.0,0.9917808219178083,1.0,0.0,0.0,735.81
2013-12-30,0.6093496708053722,0.6146931597132781,0.6326810010971184,0.03518316875407529,0.45384331919311444,0.0,0.9999999999999999,0.9666666666666667,0.0,0.0,1.0,0.9945205479452055,0.0,0.0,0.0,732.03
2013-12-31,0.626529373941551,0.6093459936224829,0.6307399454253912,0.0355568817724767,0.46655220389834756,0.0,0.9999999999999999,0.9999999999999999,0.16666666666666666,0.0,1.0,0.9972602739726028,0.0,0.0,1.0,735.38
2014-01-01,0.6216842810697241,0.6224652034498991,0.6464934407321624,0.03869500675452773,0.46296828082436275,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,741.65
2014-01-02,0.6384111717879751,0.6624001847525823,0.65797098731281,0.07023216743872768,0.47534246085975135,0.25,0.0,0.03333333333333333,0.5,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,740.29
2014-01-03,0.6650455982104853,0.674693337359992,0.6785161707753907,0.06889302912278931,0.4950455190107031,0.25,0.0,0.06666666666666668,0.6666666666666666,0.0,0.0,0.0054794520547945215,0.0,0.0,0.0,744.59
2014-01-04,0.6835384573586545,0.6972189406926445,0.6902844068527704,0.06927718876037599,0.5087260914930879,0.25,0.0,0.1,0.8333333333333333,0.0,0.0,0.008219178082191782,1.0,0.0,0.0,751.35
2014-01-05,0.7154889015676364,0.7797269570006128,0.7398422775053214,0.1380543786738222,0.5323642653026398,0.25,0.0,0.13333333333333333,1.0,0.0,0.0,0.010958904109589041,1.0,0.0,0.0,739.25
2014-01-06,0.7856748263464376,0.8372134336445111,0.7878435527882749,0.1630221927386654,0.5842847089154827,0.25,0.0,0.16666666666666669,0.0,0.019230769230769232,0.0,0.013698630136986304,0.0,0.0,0.0,731.03
2014-01-07,0.795129549632769,0.7915759928230727,0.690593850510582,0.15463730254731742,0.5931332231757428,0.25,0.0,0.2,0.16666666666666666,0.019230769230769232,0.0,0.016438356164383564,0.0,0.0,0.0,751.62
2014-01-08,0.6588330118365165,0.7071405096684222,0.6663822285569609,0.14057161968542786,0.49219420894969507,0.25,0.0,0.23333333333333334,0.3333333333333333,0.019230769230769232,0.0,0.019178082191780823,0.0,0.0,0.0,751.59
2014-01-09,0.7000208293712247,0.7015268735066572,0.6926005457460873,0.11262789889493889,0.5229881377697183,0.25,0.0,0.26666666666666666,0.5,0.019230769230769232,0.0,0.021917808219178082,0.0,0.0,0.0,740.98
2014-01-10,0.7047481910143903,0.7075935087890711,0.7099106364224562,0.05719813749788924,0.5267363903942508,0.25,0.0,0.3,0.6666666666666666,0.019230769230769232,0.0,0.024657534246575342,0.0,0.0,0.0,744.2
2014-01-11,0.7234312313780893,0.7522627750193189,0.7465937754939377,0.08258026842174074,0.5408390534947647,0.25,0.0,0.3333333333333333,0.8333333333333333,0.019230769230769232,0.0,0.027397260273972605,1.0,0.0,0.0,711.62
2014-01-12,0.7707772977966147,0.7585159393514117,0.7367009555245069,0.07246734973233102,0.5762825742801171,0.25,0.0,0.3666666666666667,1.0,0.019230769230769232,0.0,0.030136986301369868,1.0,0.0,0.0,705.02
2014-01-13,0.7169741262984396,0.6987999964470656,0.6943915681291786,0.08420974390862071,0.5365302117680294,0.25,0.0,0.4,0.0,0.038461538461538464,0.0,0.03287671232876712,0.0,0.0,0.0,702.03
2014-01-14,0.701560391592179,0.6938258884556282,0.712780023067618,0.03542383520738126,0.5252634700080708,0.25,0.0,0.43333333333333335,0.16666666666666666,0.038461538461538464,0.0,0.03561643835616438,0.0,0.0,0.0,705.05
2014-01-15,0.6924588619918313,0.7090324471723083,0.7176561049482854,0.04976802887887061,0.5186792960429829,0.25,0.0,0.4666666666666667,0.3333333333333333,0.038461538461538464,0.0,0.03835616438356164,0.0,0.0,0.0,716.41
2014-01-16,0.7170646887820251,0.7031256939324764,0.7221289723657436,0.0321114685015608,0.5372062162736269,0.25,0.0,0.5,0.5,0.038461538461538464,0.0,0.0410958904109589,0.0,0.0,0.0,715.53
2014-01-17,0.6936995680169532,0.682474263432312,0.6864960663147135,0.07130087629198317,0.5200258090825878,0.25,0.0,0.5333333333333333,0.6666666666666666,0.038461538461538464,0.0,0.043835616438356165,0.0,0.0,0.0,723.27
2014-01-18,0.677017958540495,0.6812129717630547,0.703787402830003,0.02995000386032145,0.507769792436389,0.25,0.0,0.5666666666666667,0.8333333333333333,0.038461538461538464,0.0,0.04657534246575342,1.0,0.0,0.0,709.85
2014-01-19,0.6983816484183262,0.7073892150679942,0.7126581210206013,0.04239330705213614,0.5238894771105149,0.25,0.0,0.6,1.0,0.038461538461538464,0.0,0.049315068493150684,1.0,0.0,0.0,703.13
2014-01-20,0.7271171244600211,0.721094659051544,0.739232767270238,0.048872182007227996,0.5455051333748646,0.25,0.0,0.6333333333333333,0.0,0.057692307692307696,0.0,0.05205479452054794,0.0,0.0,0.0,711.52
2014-01-21,0.7255413372456325,0.7164847268237655,0.7411644458614254,0.03181186734756811,0.5445653222329364,0.25,0.0,0.6666666666666666,0.16666666666666666,0.057692307692307696,0.0,0.0547945205479452,0.0,0.0,0.0,703.42
2014-01-22,0.7233316126461452,0.7066697458763755,0.7237512072991195,0.030740399009999524,0.5431198817047075,0.25,0.0,0.7,0.3333333333333333,0.057692307692307696,0.0,0.057534246575342465,0.0,0.0,0.0,703.24
2014-01-23,0.7036342724662881,0.6901663661476422,0.70683495400542,0.025129578977397003,0.5286434925360585,0.25,0.0,0.7333333333333333,0.5,0.057692307692307696,0.0,0.06027397260273973,0.0,0.0,0.0,688.7
2014-01-24,0.6827777324965358,0.6642832399207694,0.6733212681563722,0.06318069948866953,0.513276755969793,0.25,0.0,0.7666666666666667,0.6666666666666666,0.057692307692307696,0.0,0.06301369863013699,0.0,0.0,0.0,740.83
2014-01-25,0.6590594180454804,0.6989421138182496,0.6821169697026528,0.04227149553031543,0.4957731856492487,0.25,0.0,0.8,0.8333333333333333,0.057692307692307696,0.0,0.06575342465753424,1.0,0.0,0.0,729.79
2014-01-26,0.7110785086170203,0.7305365818995762,0.730784017703928,0.05788308092560279,0.5348209646034698,0.25,0.0,0.8333333333333334,1.0,0.057692307692307696,0.0,0.0684931506849315,1.0,0.0,0.0,700.97
2014-01-27,0.7390804285416723,0.72696588294858,0.6485001359676678,0.09140943558749628,0.5559254955099286,0.25,0.0,0.8666666666666667,0.0,0.07692307692307693,0.0,0.07123287671232877,0.0,0.0,0.0,701.86
2014-01-28,0.6389364341927712,0.6732277519696578,0.6577553144603959,0.0828193580268678,0.4812654694425354,0.25,0.0,0.9,0.16666666666666666,0.07692307692307693,0.0,0.07397260273972603,0.0,0.0,0.0,714.48
